name,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,car_company_name
Hyundai Verna 1.6 SX,2012,100000,Diesel,Individual,Ai,Second Owner,22.32,1582.0,126.32,5.0,Hyundai
Mahindra XUV500 W6 2WD,2013,18000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra
Tata Indigo CS LX (TDI) BS III,2010,175000,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,5.0,Tata
Hyundai i10 Sportz,2010,70000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,Hyundai
Mahindra Bolero 2011-2019 SLE,2011,91863,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7.0,Mahindra
Tata Indigo CS GLX BS III,2008,100000,Petrol,Individual,Manual,First Owner,15.2,1193.0,65.0,5.0,Tata
Renault KWID RXT,2016,10000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault
Maruti Ertiga SHVS VDI,2018,35000,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0,Maruti
Ford Figo Diesel Celebration Edition,2013,120000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.1,5.0,Ford
Hyundai Grand i10 Magna,2016,30000,Petrol,Individual,Ai,First Owner,18.9,1197.0,82.0,5.0,Hyundai
Renault KWID RXT,2016,60000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault
Maruti Alto K10 VXI,2014,70000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti
Hyundai i10 Sportz,2013,70000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,Hyundai
Hyundai Creta 1.4 CRDi S,2016,130000,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,5.0,Hyundai
Hyundai Creta 1.4 CRDi S Plus,2016,133000,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,5.0,Hyundai
Volkswagen Vento Diesel Trendline,2010,120000,Diesel,Individual,Manual,Third Owner,20.54,1598.0,103.6,5.0,Volkswagen
Volkswagen Ameo 1.0 MPI Trendline,2019,20000,Petrol,Individual,Manual,First Owner,19.44,999.0,75.0,5.0,Volkswagen
Ford Figo Petrol LXI,2012,25000,Petrol,Individual,Manual,First Owner,15.6,1196.0,70.0,5.0,Ford
Tata Nano Lx BSIV,2012,90000,Petrol,Individual,Manual,First Owner,25.4,624.0,37.48,4.0,Tata
Maruti A-Star Vxi,8,140000,Petrol,Individual,Manual,Third Owner,19.0,998.0,66.1,5.0,Maruti
Honda City i-DTEC VX,2017,103000,Diesel,Dealer,Manual,First Owner,25.6,1498.0,97.9,5.0,Honda
Toyota Innova Crysta 2.4 GX MT BSIV,2017,23000,Diesel,Dealer,Manual,First Owner,13.68,2393.0,147.8,7.0,Toyota
Honda City i DTEC V,2015,128000,Diesel,Dealer,Manual,First Owner,26.0,1498.0,98.6,5.0,Honda
Volkswagen Polo 1.5 TDI Highline,2015,33000,Diesel,Individual,Manual,First Owner,20.14,1498.0,88.8,5.0,Volkswagen
Maruti Alto LXi BSIII,2009,70000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,Maruti
Hyundai Santro Xing GL,2011,40000,Petrol,Individual,Manual,Fourth & Above Owner,0.0,1086.0,62.0,5.0,Hyundai
Tata Indigo Grand Petrol,2008,40000,Petrol,Individual,Manual,Fourth & Above Owner,12.85,1396.0,99.6,5.0,Indigo
Tata Indica Vista Terra 1.4 TDI,2011,80000,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,5.0,Tata
Maruti Ciaz ZDi,2015,70000,Diesel,Individual,Manual,First Owner,26.21,1248.0,88.5,5.0,Maruti
Toyota Innova 2.5 G (Diesel) 8 Seater,2013,100000,Diesel,Individual,Manual,Rent,12.99,2494.0,100.6,8.0,Toyota
Mahindra Xylo E8,2009,90000,Diesel,Individual,Manual,Second Owner,14.0,2498.0,112.0,8.0,Mahindra
Ford Figo Diesel Titanium,2012,112000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,Ford
Honda Civic 1.8 V MT Inspire,2011,50000,Petrol,Individual,Manual,First Owner,15.5,1799.0,132.0,5.0,Honda
Hyundai Xcent 1.1 CRDi S,2015,62000,Diesel,Individual,Manual,Second Owner,24.4,1120.0,71.0,5.0,Hyundai
Maruti Ertiga LDI,2012,90000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0,Maruti
Toyota Innova 2.5 VX (Diesel) 7 Seater,5,80000,Diesel,Individual,Ai,First Owner,12.99,2494.0,100.0,7.0,Innova
Tata Manza Club Class Quadrajet90 LS,2013,50000,Diesel,Individual,Manual,First Owner,21.02,1248.0,88.8,5.0,Tata
Hyundai Creta 1.6 CRDi SX,2016,47552,Electric,Individual,Manual,Second Owner,19.67,1582.0,126.2,5.0,Hyundai
Maruti Vitara Brezza ZDi Plus Dual Tone,2016,40000,Diesel,Individual,Manual,Second Owner,24.3,1248.0,88.5,5.0,Maruti
Ford Figo Petrol EXI,2011,15000,Petrol,Individual,Manual,First Owner,15.6,1196.0,70.0,5.0,Ford
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2019,20000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,Ford
Hyundai i20 Active 1.2,2018,52000,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0,Hyundai
Hyundai i20 Magna 1.2,2016,70000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,Hyundai
Mahindra Bolero Power Plus Plus AC BSIV PS,2017,110000,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,9.0,Mahindra
Tata Safari Storme LX,2014,77500,Diesel,Individual,Manual,Second Owner,14.0,2179.0,138.1,7.0,Tata
Maruti Swift VDI BSIV,2015,100000,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,5.0,Maruti
Renault KWID RXL,2019,14700,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault
Maruti Omni MPI STD BSIV,2016,40000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,5.0,Maruti
Mahindra KUV 100 mFALCON G80 K2,2017,32000,Petrol,Individual,Manual,Second Owner,18.15,1198.0,82.0,6.0,Mahindra
Maruti Alto LXI,2004,70000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,Maruti
Maruti Swift Dzire VXi,2009,80000,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,5.0,Maruti
Toyota Innova 2.5 G (Diesel) 8 Seater,2014,80000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,8.0,Toyota
Maruti Swift Dzire VDI,2018,25000,Diesel,Individual,Ai,First Owner,28.4,1248.0,74.02,5.0,Maruti
Maruti Swift Dzire ZDI,2015,50000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,Maruti
Chevrolet Tavera Neo 3 10 Seats BSIII,2015,120000,Diesel,Individual,Manual,First Owner,13.58,2499.0,72.4,10.0,Chevrolet
Mahindra Bolero DI BSIII,2006,170000,Diesel,Individual,Manual,First Owner,13.6,2523.0,63.0,7.0,Mahindra
Mahindra KUV 100 G80 K4 Plus 5Str,2018,19700,Petrol,Individual,Manual,First Owner,18.15,1198.0,82.0,5.0,Mahindra
Hyundai Santro Xing GL Plus LPG,2011,70000,LPG,Individual,Manual,First Owner,13.45,1086.0,62.1,5.0,Hyundai
Ford Figo Aspire 1.5 TDCi Titanium,2018,50000,Diesel,Individual,Manual,Fourth & Above Owner,25.83,1498.0,99.0,5.0,Ford
Maruti Wagon R LXI,2005,90000,Petrol,Partnership,Manual,Second Owner,18.9,998.0,67.1,5.0,Maruti
Hyundai Santro GLS I - Euro II,2007,60000,Petrol,Individual,Manual,Third Owner,,,,,Hyundai
Ford Figo Diesel LXI,2015,140000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.05,5.0,Ford
Mahindra Scorpio 2.6 DX,2003,120000,Diesel,Individual,Manual,Third Owner,12.7,2609.0,116.6,8.0,Mahindra
Tata Tigor 1.2 Revotron XZ Option,2017,40000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,5.0,Tata
Maruti Alto 800 LXI,2014,70000,Petrol,Individual,Manual,Third Owner,22.74,796.0,47.3,5.0,Maruti
Datsun RediGO 1.0 S,2018,7000,Petrol,Individual,Manual,First Owner,22.5,999.0,67.0,5.0,Datsun
Toyota Innova 2.5 VX 8 STR BSIV,2012,90000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,8.0,Toyota
Mahindra TUV 300 mHAWK100 T8 AMT,2016,110000,Diesel,Individual,Automatic,First Owner,18.49,1493.0,100.0,7.0,Mahindra
Maruti Alto K10 VXI,2019,15000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti
Maruti Alto 800 VXI,2020,5000,Petrol,Individual,Manual,First Owner,22.05,796.0,47.3,5.0,Maruti
Renault KWID RXE,2017,5000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault
Maruti Alto 800 LX,2013,70000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,Maruti
Datsun GO Plus D,2015,60000,Petrol,Individual,Manual,Second Owner,19.44,1198.0,67.0,7.0,Datsun
Maruti Alto LXi,2007,120000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,Alto
Datsun RediGO 1.0 S,2018,7000,Petrol,Individual,Manual,First Owner,22.5,999.0,67.0,5.0,Datsun
Mahindra Scorpio 2009-2014 SLE 7S BSIV,2014,120000,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,7.0,Mahindra
Mahindra Scorpio 2009-2014 SLE 7S BSIII,2014,145241,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,7.0,Mahindra
Mahindra Scorpio 2.6 Turbo 7 Str,2008,110000,Diesel,Individual,Manual,First Owner,12.7,2609.0,116.6,8.0,Mahindra
Renault KWID RXT,2016,30000,Petrol,Individual,Manual,Third Owner,25.17,799.0,53.3,5.0,Renault
Mahindra Scorpio S10 7 Seater,2015,80000,Diesel,Individual,Manual,Second Owner,15.4,2179.0,120.0,7.0,Mahindra
Maruti Swift Dzire VDI,2013,100000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,Maruti
Toyota Etios Liva GD,2015,80000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.04,5.0,Toyota
Toyota Innova Crysta 2.8 GX AT BSIV,2016,40000,Diesel,Individual,Automatic,Second Owner,11.36,2755.0,171.5,7.0,Toyota
Maruti Vitara Brezza VDi Option,2017,50000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti
Tata Safari Storme LX,2013,95500,Diesel,Individual,Manual,Second Owner,14.0,2179.0,138.1,7.0,Tata
Ford Figo 1.2P Ambiente MT,2017,40000,Petrol,Individual,Manual,Second Owner,18.16,1196.0,86.8,5.0,Ford
Maruti Zen Estilo 1.1 VXI BSIII,2007,70000,Petrol,Individual,Manual,Third Owner,18.2,1061.0,64.0,5.0,Maruti
Maruti Celerio ZXI Optional,2017,15000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,Maruti
Hyundai Grand i10 Magna,2016,10000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,Hyundai
Maruti Vitara Brezza ZDi Plus Dual Tone,2018,25000,Electric,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti
Hyundai Verna 1.6 VTVT,2013,50000,Petrol,Individual,Manual,Third Owner,17.01,1591.0,121.3,5.0,Hyundai
Toyota Etios VX,2011,70000,Petrol,Individual,Ai,First Owner,17.6,1496.0,88.7,5.0,Toyota
Maruti A-Star Vxi,2009,60000,Petrol,Individual,Manual,First Owner,19.0,998.0,66.1,5.0,Maruti
Maruti Zen Estilo VXI BSIII,2007,74800,Petrol,Individual,Manual,Second Owner,18.2,998.0,67.1,5.0,Maruti
Maruti 800 AC BSIII,2004,80000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,Maruti
Tata Zest Revotron 1.2 XT,2020,40000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0,Tata
Mahindra XUV500 W9 2WD,2018,40000,Diesel,Individual,Manual,First Owner,16.0,2179.0,138.0,7.0,Mahindra
Hyundai Grand i10 1.2 CRDi Asta,2017,50000,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5.0,Hyundai
Hyundai EON Era Plus,2013,45000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,Hyundai
Maruti Swift VXI Optional,2016,23700,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,Maruti
Maruti Swift VXI Deca,2016,23700,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,Maruti
Jeep Compass 1.4 Sport,2019,10000,Petrol,Individual,Manual,First Owner,16.0,1368.0,160.0,5.0,Jeep
Maruti Alto K10 VXI,2014,53473,Electric,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti
Mahindra Bolero 2011-2019 DI NON AC BS III White,2011,100000,Diesel,Individual,Manual,Second Owner,15.96,2523.0,63.0,9.0,Mahindra
Mahindra XUV500 W10 2WD,2016,25000,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7.0,Mahindra
Hyundai Santro Xing GLS,2013,80000,Petrol,Individual,Manual,First Owner,17.92,1086.0,62.1,5.0,Hyundai
Hyundai Xcent 1.1 CRDi S,2015,120000,Diesel,Individual,Manual,First Owner,24.4,1120.0,71.0,5.0,Hyundai
Maruti Alto K10 VXI,2018,40000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti
Hyundai Verna 1.6 SX CRDi (O),2012,70000,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.32,5.0,Hyundai
Chevrolet Beat Diesel LT,2013,90000,Diesel,Individual,Manual,Third Owner,25.44,936.0,57.6,5.0,Chevrolet
Chevrolet Sail Hatchback 1.2,2014,51000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.5,5.0,Chevrolet
Tata Indica Vista Aqua 1.3 Quadrajet (ABS),2010,87000,Diesel,Individual,Manual,Rent,,,,,Tata
Hyundai Accent GLE,2009,87000,Petrol,Individual,Manual,Second Owner,13.2,1495.0,94.0,5.0,Hyundai
Mahindra Bolero GLX,2006,120000,Diesel,Individual,Manual,Second Owner,,,,,Mahindra
Maruti Swift Dzire VDI,2013,40000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,Maruti
Renault Duster 110PS Diesel RxL,2014,90000,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,5.0,Renault
Toyota Etios G,2015,110000,Petrol,Individual,Manual,Third Owner,16.78,1496.0,88.73,5.0,Toyota
Hyundai Santro Xing GLS,2010,86000,Petrol,Individual,Ai,Second Owner,17.92,1086.0,62.1,5.0,Hyundai
Maruti Swift VDI BSIV,2009,120000,Diesel,Individual,Manual,First Owner,,,,,Maruti
Ford Ikon 1.6 Really Sport,2003,80000,Petrol,Individual,Manual,Third Owner,14.2,1597.0,92.0,5.0,Ford
Maruti Esteem LX - BSIII,1999,65000,Petrol,Individual,Manual,Fourth & Above Owner,15.9,1298.0,85.0,5.0,Maruti
Maruti Esteem LX - BSIII,1999,70000,Petrol,Individual,Manual,Fourth & Above Owner,15.9,1298.0,85.0,5.0,Maruti
Ford Fiesta 1.5 TDCi Titanium,2,140000,Diesel,Individual,Manual,Second Owner,25.01,1498.0,89.75,5.0,Ford
Maruti Swift VXI,2019,18000,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0,Maruti
Maruti Alto K10 VXI,2015,24000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti
Hyundai Grand i10 CRDi Magna,2014,60000,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,5.0,Hyundai
Hyundai Verna 1.6 SX CRDi (O),2012,150000,Diesel,Individual,Manual,Rent,22.32,1582.0,126.32,5.0,Hyundai
Hyundai Verna 1.6 CRDI,2011,108000,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.3,5.0,Hyundai
Hyundai i10 Sportz AT,2011,60000,Petrol,Individual,Automatic,Third Owner,16.95,1197.0,78.9,5.0,Hyundai
Maruti Ertiga LDI Option,2013,90000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0,Maruti
Tata Indigo CS LS (TDI) BS III,2009,70000,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,5.0,Tata
Tata Indica Vista TDI LS,2014,120000,Diesel,Individual,Manual,First Owner,19.1,1405.0,70.0,5.0,Tata
Chevrolet Beat Diesel LT,2012,100000,Diesel,Individual,Manual,Third Owner,25.44,936.0,57.6,5.0,Chevrolet
Tata Indica V2 2001-2011 DLS BSIII,2007,75958,Diesel,Individual,Manual,Second Owner,17.88,1396.0,52.8,5.0,Tata
Maruti 800 AC,1996,70000,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,4.0,Maruti
Tata Indica Vista Aqua 1.3 Quadrajet (ABS),2012,100000,Diesel,Individual,Manual,Second Owner,,,,,Tata
Hyundai Tucson CRDi,2006,128000,Diesel,Individual,Manual,Fourth & Above Owner,12.6,1991.0,112.0,7.0,Hyundai
Tata Indica V2 DLS TC,2007,110000,Diesel,Individual,Manual,Third Owner,16.8,1405.0,62.0,5.0,Tata
Maruti Swift Dzire VXI,2016,40000,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0,Maruti
Ford Figo Aspire 1.5 TDCi Ambiente,2016,70000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0,Ford
Maruti Swift VDI,2011,60000,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,Maruti
Mahindra Bolero 2011-2019 SLX,2013,90000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra
Tata New Safari Dicor LX 4X2 BS IV,2007,70000,Diesel,Individual,Manual,Second Owner,13.93,2179.0,138.1,7.0,Tata
Hyundai i10 Sportz,2012,65000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai
Maruti Swift Dzire VDI,2014,88000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,Maruti
Tata Manza Aura (ABS) Quadrajet,2009,80000,Diesel,Individual,Manual,Third Owner,18.8,1248.0,90.0,5.0,Tata
Mahindra Scorpio EX,2014,60000,Diesel,Individual,Manual,First Owner,14.0,2523.0,75.0,8.0,Mahindra
Mahindra TUV 300 T4 Plus,2017,38000,Electric,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,Mahindra
Tata Manza Aqua Safire,2010,80000,Petrol,Individual,Manual,Third Owner,15.0,1368.0,90.0,5.0,Tata
Hyundai EON Magna Plus,2014,60000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,Hyundai
Mahindra Bolero 2011-2019 SLE,2013,110000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra
Maruti Swift VDI BSIV,2017,110000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,Maruti
Skoda Fabia 1.2L Diesel Elegance,2011,145000,Diesel,Individual,Manual,First Owner,20.86,1199.0,75.0,5.0,Skoda
Hyundai Elite i20 Asta Option Diesel,2019,43000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.76,5.0,Hyundai
Maruti Ritz LDi,2016,120000,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,5.0,Maruti
Maruti Swift Lxi BSIII,2007,136000,Petrol,Individual,Manual,Second Owner,16.1,1298.0,88.2,5.0,Maruti
Tata Indica V2 DLS BSIII,2013,120000,Diesel,Partnership,Manual,Second Owner,17.88,1405.0,48.21,5.0,Tata
Hyundai Elite i20 Petrol Asta Option,2018,25000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0,Hyundai
Mahindra Scorpio S10 4WD,2015,80000,Diesel,Individual,Manual,Second Owner,15.4,2179.0,120.0,7.0,Mahindra
Hyundai Accent GLS 1.6 ABS,2003,40000,Petrol,Individual,Manual,Second Owner,14.4,1599.0,94.0,5.0,Hyundai
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999.0,177.0,5.0,Jaguar
Lexus ES 300h,2019,20000,Petrol,Partnership,Automatic,First Owner,22.37,2487.0,214.56,5.0,ES
Jaguar XF 2.0 Diesel Portfolio,2017,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999.0,177.0,5.0,Jaguar
Tata Safari Storme EX,2015,110000,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7.0,Tata
Volvo XC40 D4 Inscription BSIV,2019,20000,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,5.0,Volvo
Toyota Camry 2.5 Hybrid,2016,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494.0,157.7,5.0,Toyota
Maruti Wagon R LXI,2013,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,5.0,Maruti
Maruti Baleno Alpha 1.3,2018,38817,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5.0,Maruti
Honda Jazz VX,2016,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5.0,Honda
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,7.0,Toyota
Maruti Swift AMT VVT VXI,2019,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,Maruti
Toyota Etios VX,2017,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,5.0,Toyota
Maruti Swift AMT ZXI,2018,69779,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,Maruti
Hyundai Grand i10 1.2 CRDi Sportz,2017,56290,Diesel,Partnership,Manual,First Owner,24.0,1186.0,73.97,5.0,Hyundai
BMW X4 M Sport X xDrive20d,2019,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0,BMW
BMW X4 M Sport X xDrive20d,2019,8500,Diesel,Partnership,Automatic,First Owner,16.78,1995.0,190.0,5.0,BMW
Honda Amaze V CVT Petrol BSIV,2019,7032,Electric,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,5.0,Honda
Skoda Rapid 1.6 MPI AT Elegance,2016,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,5.0,Skoda
Volvo V40 D3 R-Design,2018,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984.0,150.0,5.0,Volvo
Maruti Swift Dzire VDI,2014,120000,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0,Maruti
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,35000,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,5.0,Maruti
Datsun GO T Petrol,2019,35000,Petrol,Individual,Manual,First Owner,19.83,1198.0,67.0,5.0,Datsun
Hyundai Verna CRDi SX ABS,2008,120000,Diesel,Individual,Manual,Second Owner,18.1,1493.0,110.0,5.0,Hyundai
Renault KWID 1.0 RXT Optional,2017,25000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,Renault
Toyota Etios GD,2015,100000,Diesel,Individual,Manual,Second Owner,23.59,1364.0,67.05,5.0,Toyota
Mahindra Bolero 2011-2019 Plus Non AC,2013,120000,Diesel,Individual,Manual,Third Owner,15.96,2523.0,62.1,9.0,Mahindra
Tata Zest Revotron 1.2 XT,2017,35000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0,Tata
Maruti Alto K10 2010-2014 VXI,2013,44000,Petrol,Individual,Manual,Second Owner,20.92,998.0,67.1,5.0,Alto
Hyundai i20 Asta 1.4 CRDi,2015,100000,Diesel,Individual,Manual,Second Owner,22.54,1396.0,88.73,5.0,Hyundai
Mahindra Scorpio S10 7 Seater,2015,133000,Diesel,Individual,Manual,Second Owner,15.4,2179.0,120.0,7.0,Mahindra
Toyota Innova Crysta 2.4 VX MT BSIV,2018,35000,Diesel,Individual,Manual,Second Owner,13.68,2393.0,147.8,7.0,Toyota
Hyundai i10 Sportz,2014,64000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai
Mahindra XUV500 AT W10 FWD,2015,70000,Diesel,Individual,Automatic,First Owner,16.0,2179.0,140.0,7.0,Mahindra
Hyundai i20 1.2 Magna,2011,70000,Petrol,Individual,Manual,First Owner,18.5,1197.0,80.0,5.0,Hyundai
Hyundai Grand i10 Sportz,2015,100000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,Hyundai
Maruti Swift LDI,2013,90000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0,Maruti
Maruti Swift Dzire VXi,2014,50000,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,5.0,Swift
Chevrolet Sail Hatchback LT ABS,2013,80000,Diesel,Individual,Manual,First Owner,22.1,1248.0,76.9,5.0,Chevrolet
Mahindra KUV 100 mFALCON D75 K4,2017,50000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,Mahindra
Fiat Grande Punto 1.4 Emotion,2009,55000,Petrol,Individual,Manual,First Owner,14.6,1368.0,88.7,5.0,Fiat
Toyota Innova Crysta 2.7 GX AT 8 STR,2020,40000,Petrol,Individual,Automatic,First Owner,10.75,2694.0,163.7,8.0,Toyota
Maruti Omni 5 Seater BSIV,2011,70000,Petrol,Individual,Manual,Second Owner,14.0,796.0,35.0,5.0,Maruti
Maruti Alto 800 LXI,2013,80000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,Maruti
Hyundai Santro Xing (Non-AC),2010,80000,Petrol,Individual,Manual,Second Owner,0.0,1086.0,62.1,5.0,Hyundai
Mahindra Bolero 2011-2019 SLX,2012,120000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,20000,Petrol,Individual,Manual,Second Owner,18.9,1197.0,81.86,5.0,Grand
Ford EcoSport 1.5 Petrol Ambiente BSIV,2017,31596,Petrol,Dealer,Manual,First Owner,17.0,1497.0,121.36,5.0,Ford
Mahindra XUV500 W6 2WD,2013,85710,Diesel,Dealer,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra
Toyota Fortuner 3.0 Diesel,2012,129627,Diesel,Dealer,Manual,First Owner,11.5,2982.0,171.0,7.0,Toyota
Datsun RediGO T Option,2018,10000,Petrol,Individual,Manual,First Owner,22.7,799.0,53.64,5.0,Datsun
Hyundai i10 Sportz,2014,15000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai
Maruti Wagon R AMT VXI,9,35000,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,5.0,Maruti
Hyundai i20 Sportz 1.2,2013,49000,Petrol,Partnership,Manual,Second Owner,18.5,1197.0,82.85,5.0,Hyundai
Hyundai Santro Xing ABS,2007,70000,Petrol,Individual,Manual,Third Owner,,,,,Hyundai
Tata Manza Aura Quadrajet,2010,158000,Diesel,Individual,Manual,First Owner,18.8,1248.0,90.0,5.0,Tata
Hyundai EON Era,2012,30000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,Hyundai
Hyundai i10 Magna 1.2 iTech SE,2008,60000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,Hyundai
Maruti Zen Estilo 1.1 LXI BSIII,2008,40000,Petrol,Individual,Manual,Second Owner,18.2,1061.0,64.0,5.0,Maruti
